begin_date,end_date,county,county_id
1983-09-13,1984-03-11,Washington,64
1983-09-13,1984-03-11,Wayne,65
1983-09-13,1984-03-11,Westmoreland,66
1983-09-13,1984-03-11,Wyoming,67
1983-09-13,1984-03-11,York,68
1984-03-12,1984-09-08,Adams,2
1984-03-12,1984-09-08,Allegheny,3
1984-03-12,1984-09-08,Armstrong,4
1984-03-12,1984-09-08,Beaver,5
1984-03-12,1984-09-08,Bedford,6
1984-03-12,1984-09-08,Berks,7
1984-03-12,1984-09-08,Blair,8
1984-03-12,1984-09-08,Bradford,9
1984-03-12,1984-09-08,Bucks,10
1984-03-12,1984-09-08,Butler,11
1984-03-12,1984-09-08,Cambria,12
1984-03-12,1984-09-08,Cameron,13
1984-03-12,1984-09-08,Carbon,14
1984-03-12,1984-09-08,Centre,15
1984-03-12,1984-09-08,Chester,16
1984-03-12,1984-09-08,Clarion,17
1984-03-12,1984-09-08,Clearfield,18
1984-03-12,1984-09-08,Clinton,19
1984-03-12,1984-09-08,Columbia,20
1984-03-12,1984-09-08,Crawford,21
1984-03-12,1984-09-08,Cumberland,22
1984-03-12,1984-09-08,Dauphin,23
1984-03-12,1984-09-08,Delaware,24
1984-03-12,1984-09-08,Elk,25
1984-03-12,1984-09-08,Erie,26
1984-03-12,1984-09-08,Fayette,27
1984-03-12,1984-09-08,Forest,28
1984-03-12,1984-09-08,Franklin,29
1984-03-12,1984-09-08,Fulton,30
1984-03-12,1984-09-08,Greene,31
1984-03-12,1984-09-08,Huntingdon,32
1984-03-12,1984-09-08,Indiana,33
1984-03-12,1984-09-08,Jefferson,34
1984-03-12,1984-09-08,Juniata,35
1984-03-12,1984-09-08,Lackawanna,36
1984-03-12,1984-09-08,Lancaster,37
1984-03-12,1984-09-08,Lawrence,38
1984-03-12,1984-09-08,Lebanon,39
1984-03-12,1984-09-08,Lehigh,40
1984-03-12,1984-09-08,Luzerne,41
1984-03-12,1984-09-08,Lycoming,42
1984-03-12,1984-09-08,McKean,43
1984-03-12,1984-09-08,Mercer,44
1984-03-12,1984-09-08,Mifflin,45
1984-03-12,1984-09-08,Monroe,46
1984-03-12,1984-09-08,Montgomery,47
1984-03-12,1984-09-08,Montour,48
1984-03-12,1984-09-08,Northampton,49
1984-03-12,1984-09-08,Northumberla,50
1984-03-12,1984-09-08,Perry,51
1984-03-12,1984-09-08,Philadelphia,52
1984-03-12,1984-09-08,Pike,53
1984-03-12,1984-09-08,Potter,54
1984-03-12,1984-09-08,Schuylkill,55
1984-03-12,1984-09-08,Snyder,56
1984-03-12,1984-09-08,Somerset,57
1984-03-12,1984-09-08,Sullivan,58
1984-03-12,1984-09-08,Susquehanna,59
1984-03-12,1984-09-08,Tioga,60
1984-03-12,1984-09-08,Union,61
1984-03-12,1984-09-08,Venango,62
1984-03-12,1984-09-08,Warren,63
1984-03-12,1984-09-08,Washington,64
1984-03-12,1984-09-08,Wayne,65
1984-03-12,1984-09-08,Westmoreland,66
1984-03-12,1984-09-08,Wyoming,67
1984-03-12,1984-09-08,York,68
1984-09-09,1985-03-08,Adams,2
1984-09-09,1985-03-08,Allegheny,3
1984-09-09,1985-03-08,Armstrong,4
1984-09-09,1985-03-08,Beaver,5
1984-09-09,1985-03-08,Bedford,6
1984-09-09,1985-03-08,Berks,7
1984-09-09,1985-03-08,Blair,8
1984-09-09,1985-03-08,Bradford,9
1984-09-09,1985-03-08,Bucks,10
1984-09-09,1985-03-08,Butler,11
1984-09-09,1985-03-08,Cambria,12
1984-09-09,1985-03-08,Cameron,13
1984-09-09,1985-03-08,Carbon,14
1984-09-09,1985-03-08,Centre,15
1984-09-09,1985-03-08,Chester,16
1984-09-09,1985-03-08,Clarion,17
1984-09-09,1985-03-08,Clearfield,18
1984-09-09,1985-03-08,Clinton,19
1984-09-09,1985-03-08,Columbia,20
1984-09-09,1985-03-08,Crawford,21
1984-09-09,1985-03-08,Cumberland,22
1984-09-09,1985-03-08,Dauphin,23
1984-09-09,1985-03-08,Delaware,24
1984-09-09,1985-03-08,Elk,25
1984-09-09,1985-03-08,Erie,26
1984-09-09,1985-03-08,Fayette,27
1984-09-09,1985-03-08,Forest,28
1984-09-09,1985-03-08,Franklin,29
1984-09-09,1985-03-08,Fulton,30
1984-09-09,1985-03-08,Greene,31
1984-09-09,1985-03-08,Huntingdon,32
1984-09-09,1985-03-08,Indiana,33
1984-09-09,1985-03-08,Jefferson,34
1984-09-09,1985-03-08,Juniata,35
1984-09-09,1985-03-08,Lackawanna,36
1984-09-09,1985-03-08,Lancaster,37
1984-09-09,1985-03-08,Lawrence,38
1984-09-09,1985-03-08,Lebanon,39
1984-09-09,1985-03-08,Lehigh,40
1984-09-09,1985-03-08,Luzerne,41
1984-09-09,1985-03-08,Lycoming,42
1984-09-09,1985-03-08,McKean,43
1984-09-09,1985-03-08,Mercer,44
1984-09-09,1985-03-08,Mifflin,45
1984-09-09,1985-03-08,Monroe,46
1984-09-09,1985-03-08,Montgomery,47
1984-09-09,1985-03-08,Montour,48
1984-09-09,1985-03-08,Northampton,49
1984-09-09,1985-03-08,Northumberla,50
1984-09-09,1985-03-08,Perry,51
1984-09-09,1985-03-08,Philadelphia,52
1984-09-09,1985-03-08,Pike,53
1984-09-09,1985-03-08,Potter,54
1984-09-09,1985-03-08,Schuylkill,55
1984-09-09,1985-03-08,Snyder,56
1984-09-09,1985-03-08,Somerset,57
1984-09-09,1985-03-08,Sullivan,58
1984-09-09,1985-03-08,Susquehanna,59
1984-09-09,1985-03-08,Tioga,60
1984-09-09,1985-03-08,Union,61
1984-09-09,1985-03-08,Venango,62
1984-09-09,1985-03-08,Warren,63
1984-09-09,1985-03-08,Washington,64
1984-09-09,1985-03-08,Wayne,65
1984-09-09,1985-03-08,Westmoreland,66
1984-09-09,1985-03-08,Wyoming,67
1984-09-09,1985-03-08,York,68
1985-03-09,1985-09-05,Adams,2
1985-03-09,1985-09-05,Allegheny,3
1985-03-09,1985-09-05,Armstrong,4
1985-03-09,1985-09-05,Beaver,5
1985-03-09,1985-09-05,Bedford,6
1985-03-09,1985-09-05,Berks,7
1985-03-09,1985-09-05,Blair,8
1985-03-09,1985-09-05,Bradford,9
1985-03-09,1985-09-05,Bucks,10
1985-03-09,1985-09-05,Butler,11
1985-03-09,1985-09-05,Cambria,12
1985-03-09,1985-09-05,Cameron,13
1985-03-09,1985-09-05,Carbon,14
1985-03-09,1985-09-05,Centre,15
1985-03-09,1985-09-05,Chester,16
1985-03-09,1985-09-05,Clarion,17
1985-03-09,1985-09-05,Clearfield,18
1985-03-09,1985-09-05,Clinton,19
1985-03-09,1985-09-05,Columbia,20
1985-03-09,1985-09-05,Crawford,21
1985-03-09,1985-09-05,Cumberland,22
1985-03-09,1985-09-05,Dauphin,23
1985-03-09,1985-09-05,Delaware,24
1985-03-09,1985-09-05,Elk,25
1985-03-09,1985-09-05,Erie,26
1985-03-09,1985-09-05,Fayette,27
1985-03-09,1985-09-05,Forest,28
1985-03-09,1985-09-05,Franklin,29
1985-03-09,1985-09-05,Fulton,30
1985-03-09,1985-09-05,Greene,31
1985-03-09,1985-09-05,Huntingdon,32
1985-03-09,1985-09-05,Indiana,33
1985-03-09,1985-09-05,Jefferson,34
1985-03-09,1985-09-05,Juniata,35
1985-03-09,1985-09-05,Lackawanna,36
1985-03-09,1985-09-05,Lancaster,37
1985-03-09,1985-09-05,Lawrence,38
1985-03-09,1985-09-05,Lebanon,39
1985-03-09,1985-09-05,Lehigh,40
1985-03-09,1985-09-05,Luzerne,41
1985-03-09,1985-09-05,Lycoming,42
1985-03-09,1985-09-05,McKean,43
1985-03-09,1985-09-05,Mercer,44
1985-03-09,1985-09-05,Mifflin,45
1985-03-09,1985-09-05,Monroe,46
1985-03-09,1985-09-05,Montgomery,47
1985-03-09,1985-09-05,Montour,48
1985-03-09,1985-09-05,Northampton,49
1985-03-09,1985-09-05,Northumberla,50
1985-03-09,1985-09-05,Perry,51
1985-03-09,1985-09-05,Philadelphia,52
1985-03-09,1985-09-05,Pike,53
1985-03-09,1985-09-05,Potter,54
1985-03-09,1985-09-05,Schuylkill,55
1985-03-09,1985-09-05,Snyder,56
1985-03-09,1985-09-05,Somerset,57
1985-03-09,1985-09-05,Sullivan,58
1985-03-09,1985-09-05,Susquehanna,59
1985-03-09,1985-09-05,Tioga,60
1985-03-09,1985-09-05,Union,61
1985-03-09,1985-09-05,Venango,62
1985-03-09,1985-09-05,Warren,63
1985-03-09,1985-09-05,Washington,64
1985-03-09,1985-09-05,Wayne,65
1985-03-09,1985-09-05,Westmoreland,66
1985-03-09,1985-09-05,Wyoming,67
1985-03-09,1985-09-05,York,68
1985-09-06,1986-03-05,Adams,2
1985-09-06,1986-03-05,Allegheny,3
1985-09-06,1986-03-05,Armstrong,4
1985-09-06,1986-03-05,Beaver,5
1985-09-06,1986-03-05,Bedford,6
1985-09-06,1986-03-05,Berks,7
1985-09-06,1986-03-05,Blair,8
1985-09-06,1986-03-05,Bradford,9
1985-09-06,1986-03-05,Bucks,10
1985-09-06,1986-03-05,Butler,11
1985-09-06,1986-03-05,Cambria,12
1985-09-06,1986-03-05,Cameron,13
1985-09-06,1986-03-05,Carbon,14
1985-09-06,1986-03-05,Centre,15
1985-09-06,1986-03-05,Chester,16
1985-09-06,1986-03-05,Clarion,17
1985-09-06,1986-03-05,Clearfield,18
1985-09-06,1986-03-05,Clinton,19
1985-09-06,1986-03-05,Columbia,20
1985-09-06,1986-03-05,Crawford,21
1985-09-06,1986-03-05,Cumberland,22
1985-09-06,1986-03-05,Dauphin,23
1985-09-06,1986-03-05,Delaware,24
1985-09-06,1986-03-05,Elk,25
1985-09-06,1986-03-05,Erie,26
1985-09-06,1986-03-05,Fayette,27
1985-09-06,1986-03-05,Forest,28
1985-09-06,1986-03-05,Franklin,29
1985-09-06,1986-03-05,Fulton,30
1985-09-06,1986-03-05,Greene,31
1985-09-06,1986-03-05,Huntingdon,32
1985-09-06,1986-03-05,Indiana,33
1985-09-06,1986-03-05,Jefferson,34
1985-09-06,1986-03-05,Juniata,35
1985-09-06,1986-03-05,Lackawanna,36
1985-09-06,1986-03-05,Lancaster,37
1985-09-06,1986-03-05,Lawrence,38
1985-09-06,1986-03-05,Lebanon,39
1985-09-06,1986-03-05,Lehigh,40
1985-09-06,1986-03-05,Luzerne,41
1985-09-06,1986-03-05,Lycoming,42
1985-09-06,1986-03-05,McKean,43
1985-09-06,1986-03-05,Mercer,44
1985-09-06,1986-03-05,Mifflin,45
1985-09-06,1986-03-05,Monroe,46
1985-09-06,1986-03-05,Montgomery,47
1985-09-06,1986-03-05,Montour,48
1985-09-06,1986-03-05,Northampton,49
1985-09-06,1986-03-05,Northumberla,50
1985-09-06,1986-03-05,Perry,51
1985-09-06,1986-03-05,Philadelphia,52
1985-09-06,1986-03-05,Pike,53
1985-09-06,1986-03-05,Potter,54
1985-09-06,1986-03-05,Schuylkill,55
1985-09-06,1986-03-05,Snyder,56
1985-09-06,1986-03-05,Somerset,57
1985-09-06,1986-03-05,Sullivan,58
1985-09-06,1986-03-05,Susquehanna,59
1985-09-06,1986-03-05,Tioga,60
1985-09-06,1986-03-05,Union,61
1985-09-06,1986-03-05,Venango,62
1985-09-06,1986-03-05,Warren,63
1985-09-06,1986-03-05,Washington,64
1985-09-06,1986-03-05,Wayne,65
1985-09-06,1986-03-05,Westmoreland,66
1985-09-06,1986-03-05,Wyoming,67
1985-09-06,1986-03-05,York,68
1986-03-06,1986-09-02,Adams,2
1986-03-06,1986-09-02,Allegheny,3
1986-03-06,1986-09-02,Armstrong,4
1986-03-06,1986-09-02,Beaver,5
1986-03-06,1986-09-02,Bedford,6
1986-03-06,1986-09-02,Berks,7
1986-03-06,1986-09-02,Blair,8
1986-03-06,1986-09-02,Bradford,9
1986-03-06,1986-09-02,Bucks,10
1986-03-06,1986-09-02,Butler,11
1986-03-06,1986-09-02,Cambria,12
1986-03-06,1986-09-02,Cameron,13
1986-03-06,1986-09-02,Carbon,14
1986-03-06,1986-09-02,Centre,15
1986-03-06,1986-09-02,Chester,16
1986-03-06,1986-09-02,Clarion,17
1986-03-06,1986-09-02,Clearfield,18
1986-03-06,1986-09-02,Clinton,19
1986-03-06,1986-09-02,Columbia,20
1986-03-06,1986-09-02,Crawford,21
1986-03-06,1986-09-02,Cumberland,22
1986-03-06,1986-09-02,Dauphin,23
1986-03-06,1986-09-02,Delaware,24
1986-03-06,1986-09-02,Elk,25
1986-03-06,1986-09-02,Erie,26
1986-03-06,1986-09-02,Fayette,27
1986-03-06,1986-09-02,Forest,28
1986-03-06,1986-09-02,Franklin,29
1986-03-06,1986-09-02,Fulton,30
1986-03-06,1986-09-02,Greene,31
1986-03-06,1986-09-02,Huntingdon,32
1986-03-06,1986-09-02,Indiana,33
1986-03-06,1986-09-02,Jefferson,34
1986-03-06,1986-09-02,Juniata,35
1986-03-06,1986-09-02,Lackawanna,36
1986-03-06,1986-09-02,Lancaster,37
1986-03-06,1986-09-02,Lawrence,38
1986-03-06,1986-09-02,Lebanon,39
1986-03-06,1986-09-02,Lehigh,40
1986-03-06,1986-09-02,Luzerne,41
1986-03-06,1986-09-02,Lycoming,42
1986-03-06,1986-09-02,McKean,43
1986-03-06,1986-09-02,Mercer,44
1986-03-06,1986-09-02,Mifflin,45
1986-03-06,1986-09-02,Monroe,46
1986-03-06,1986-09-02,Montgomery,47
1986-03-06,1986-09-02,Montour,48
1986-03-06,1986-09-02,Northampton,49
1986-03-06,1986-09-02,Northumberla,50
1986-03-06,1986-09-02,Perry,51
1986-03-06,1986-09-02,Philadelphia,52
1986-03-06,1986-09-02,Pike,53
1986-03-06,1986-09-02,Potter,54
1986-03-06,1986-09-02,Schuylkill,55
1986-03-06,1986-09-02,Snyder,56
1986-03-06,1986-09-02,Somerset,57
1986-03-06,1986-09-02,Sullivan,58
1986-03-06,1986-09-02,Susquehanna,59
1986-03-06,1986-09-02,Tioga,60
1986-03-06,1986-09-02,Union,61
1986-03-06,1986-09-02,Venango,62
1986-03-06,1986-09-02,Warren,63
1986-03-06,1986-09-02,Washington,64
1986-03-06,1986-09-02,Wayne,65
1986-03-06,1986-09-02,Westmoreland,66
1986-03-06,1986-09-02,Wyoming,67
1986-03-06,1986-09-02,York,68
1986-09-03,1987-03-02,Adams,2
1986-09-03,1987-03-02,Allegheny,3
1986-09-03,1987-03-02,Armstrong,4
1986-09-03,1987-03-02,Beaver,5
1986-09-03,1987-03-02,Bedford,6
1986-09-03,1987-03-02,Berks,7
1986-09-03,1987-03-02,Blair,8
1986-09-03,1987-03-02,Bradford,9
1986-09-03,1987-03-02,Bucks,10
1986-09-03,1987-03-02,Butler,11
1986-09-03,1987-03-02,Cambria,12
1986-09-03,1987-03-02,Cameron,13
1986-09-03,1987-03-02,Carbon,14
1986-09-03,1987-03-02,Centre,15
1986-09-03,1987-03-02,Chester,16
1986-09-03,1987-03-02,Clarion,17
1986-09-03,1987-03-02,Clearfield,18
1986-09-03,1987-03-02,Clinton,19
1986-09-03,1987-03-02,Columbia,20
1986-09-03,1987-03-02,Crawford,21
1986-09-03,1987-03-02,Cumberland,22
1986-09-03,1987-03-02,Dauphin,23
1986-09-03,1987-03-02,Delaware,24
1986-09-03,1987-03-02,Elk,25
1986-09-03,1987-03-02,Erie,26
1986-09-03,1987-03-02,Fayette,27
1986-09-03,1987-03-02,Forest,28
1986-09-03,1987-03-02,Franklin,29
1986-09-03,1987-03-02,Fulton,30
1986-09-03,1987-03-02,Greene,31
1986-09-03,1987-03-02,Huntingdon,32
1986-09-03,1987-03-02,Indiana,33
1986-09-03,1987-03-02,Jefferson,34
1986-09-03,1987-03-02,Juniata,35
1986-09-03,1987-03-02,Lackawanna,36
1986-09-03,1987-03-02,Lancaster,37
1986-09-03,1987-03-02,Lawrence,38
1986-09-03,1987-03-02,Lebanon,39
1986-09-03,1987-03-02,Lehigh,40
1986-09-03,1987-03-02,Luzerne,41
1986-09-03,1987-03-02,Lycoming,42
1986-09-03,1987-03-02,McKean,43
1986-09-03,1987-03-02,Mercer,44
1986-09-03,1987-03-02,Mifflin,45
1986-09-03,1987-03-02,Monroe,46
1986-09-03,1987-03-02,Montgomery,47
1986-09-03,1987-03-02,Montour,48
1986-09-03,1987-03-02,Northampton,49
1986-09-03,1987-03-02,Northumberla,50
1986-09-03,1987-03-02,Perry,51
1986-09-03,1987-03-02,Philadelphia,52
1986-09-03,1987-03-02,Pike,53
1986-09-03,1987-03-02,Potter,54
1986-09-03,1987-03-02,Schuylkill,55
1986-09-03,1987-03-02,Snyder,56
1986-09-03,1987-03-02,Somerset,57
1986-09-03,1987-03-02,Sullivan,58
1986-09-03,1987-03-02,Susquehanna,59
1986-09-03,1987-03-02,Tioga,60
1986-09-03,1987-03-02,Union,61
1986-09-03,1987-03-02,Venango,62
1986-09-03,1987-03-02,Warren,63
1986-09-03,1987-03-02,Washington,64
1986-09-03,1987-03-02,Wayne,65
1986-09-03,1987-03-02,Westmoreland,66
1986-09-03,1987-03-02,Wyoming,67
1986-09-03,1987-03-02,York,68
1987-03-03,1987-08-30,Adams,2
1987-03-03,1987-08-30,Allegheny,3
1987-03-03,1987-08-30,Armstrong,4
1987-03-03,1987-08-30,Beaver,5
1987-03-03,1987-08-30,Bedford,6
1987-03-03,1987-08-30,Berks,7
1987-03-03,1987-08-30,Blair,8
1987-03-03,1987-08-30,Bradford,9
1987-03-03,1987-08-30,Bucks,10
1987-03-03,1987-08-30,Butler,11
1987-03-03,1987-08-30,Cambria,12
1987-03-03,1987-08-30,Cameron,13
1987-03-03,1987-08-30,Carbon,14
1987-03-03,1987-08-30,Centre,15
1987-03-03,1987-08-30,Chester,16
1987-03-03,1987-08-30,Clarion,17
1987-03-03,1987-08-30,Clearfield,18
1987-03-03,1987-08-30,Clinton,19
1987-03-03,1987-08-30,Columbia,20
1987-03-03,1987-08-30,Crawford,21
1987-03-03,1987-08-30,Cumberland,22
1987-03-03,1987-08-30,Dauphin,23
1987-03-03,1987-08-30,Delaware,24
1987-03-03,1987-08-30,Elk,25
1987-03-03,1987-08-30,Erie,26
1987-03-03,1987-08-30,Fayette,27
1987-03-03,1987-08-30,Forest,28
1987-03-03,1987-08-30,Franklin,29
1987-03-03,1987-08-30,Fulton,30
1987-03-03,1987-08-30,Greene,31
1987-03-03,1987-08-30,Huntingdon,32
1987-03-03,1987-08-30,Indiana,33
1987-03-03,1987-08-30,Jefferson,34
1987-03-03,1987-08-30,Juniata,35
1987-03-03,1987-08-30,Lackawanna,36
1987-03-03,1987-08-30,Lancaster,37
1987-03-03,1987-08-30,Lawrence,38
1987-03-03,1987-08-30,Lebanon,39
1987-03-03,1987-08-30,Lehigh,40
1987-03-03,1987-08-30,Luzerne,41
1987-03-03,1987-08-30,Lycoming,42
1987-03-03,1987-08-30,McKean,43
1987-03-03,1987-08-30,Mercer,44
1987-03-03,1987-08-30,Mifflin,45
1987-03-03,1987-08-30,Monroe,46
1987-03-03,1987-08-30,Montgomery,47
1987-03-03,1987-08-30,Montour,48
1987-03-03,1987-08-30,Northampton,49
1987-03-03,1987-08-30,Northumberla,50
1987-03-03,1987-08-30,Perry,51
1987-03-03,1987-08-30,Philadelphia,52
1987-03-03,1987-08-30,Pike,53
1987-03-03,1987-08-30,Potter,54
1987-03-03,1987-08-30,Schuylkill,55
1987-03-03,1987-08-30,Snyder,56
1987-03-03,1987-08-30,Somerset,57
1987-03-03,1987-08-30,Sullivan,58
1987-03-03,1987-08-30,Susquehanna,59
1987-03-03,1987-08-30,Tioga,60
1987-03-03,1987-08-30,Union,61
1987-03-03,1987-08-30,Venango,62
1987-03-03,1987-08-30,Warren,63
1987-03-03,1987-08-30,Washington,64
1987-03-03,1987-08-30,Wayne,65
1987-03-03,1987-08-30,Westmoreland,66
1987-03-03,1987-08-30,Wyoming,67
1987-03-03,1987-08-30,York,68
1987-08-31,1988-02-27,Adams,2
1987-08-31,1988-02-27,Allegheny,3
1987-08-31,1988-02-27,Armstrong,4
1987-08-31,1988-02-27,Beaver,5
1987-08-31,1988-02-27,Bedford,6
1987-08-31,1988-02-27,Berks,7
1987-08-31,1988-02-27,Blair,8
1987-08-31,1988-02-27,Bradford,9
1987-08-31,1988-02-27,Bucks,10
1987-08-31,1988-02-27,Butler,11
1987-08-31,1988-02-27,Cambria,12
1987-08-31,1988-02-27,Cameron,13
1987-08-31,1988-02-27,Carbon,14
1987-08-31,1988-02-27,Centre,15
1987-08-31,1988-02-27,Chester,16
1987-08-31,1988-02-27,Clarion,17
1987-08-31,1988-02-27,Clearfield,18
1987-08-31,1988-02-27,Clinton,19
1987-08-31,1988-02-27,Columbia,20
1987-08-31,1988-02-27,Crawford,21
1987-08-31,1988-02-27,Cumberland,22
1987-08-31,1988-02-27,Dauphin,23
1987-08-31,1988-02-27,Delaware,24
1987-08-31,1988-02-27,Elk,25
1987-08-31,1988-02-27,Erie,26
1987-08-31,1988-02-27,Fayette,27
1987-08-31,1988-02-27,Forest,28
1987-08-31,1988-02-27,Franklin,29
1987-08-31,1988-02-27,Fulton,30
1987-08-31,1988-02-27,Greene,31
1987-08-31,1988-02-27,Huntingdon,32
1987-08-31,1988-02-27,Indiana,33
1987-08-31,1988-02-27,Jefferson,34
1987-08-31,1988-02-27,Juniata,35
1987-08-31,1988-02-27,Lackawanna,36
1987-08-31,1988-02-27,Lancaster,37
1987-08-31,1988-02-27,Lawrence,38
1987-08-31,1988-02-27,Lebanon,39
1987-08-31,1988-02-27,Lehigh,40
1987-08-31,1988-02-27,Luzerne,41
1987-08-31,1988-02-27,Lycoming,42
1987-08-31,1988-02-27,McKean,43
1987-08-31,1988-02-27,Mercer,44
1987-08-31,1988-02-27,Mifflin,45
1987-08-31,1988-02-27,Monroe,46
1987-08-31,1988-02-27,Montgomery,47
1987-08-31,1988-02-27,Montour,48
1987-08-31,1988-02-27,Northampton,49
1987-08-31,1988-02-27,Northumberla,50
1987-08-31,1988-02-27,Perry,51
1987-08-31,1988-02-27,Philadelphia,52
1987-08-31,1988-02-27,Pike,53
1987-08-31,1988-02-27,Potter,54
1987-08-31,1988-02-27,Schuylkill,55
1987-08-31,1988-02-27,Snyder,56
1987-08-31,1988-02-27,Somerset,57
1987-08-31,1988-02-27,Sullivan,58
1987-08-31,1988-02-27,Susquehanna,59
1987-08-31,1988-02-27,Tioga,60
1987-08-31,1988-02-27,Union,61
1987-08-31,1988-02-27,Venango,62
1987-08-31,1988-02-27,Warren,63
1987-08-31,1988-02-27,Washington,64
1987-08-31,1988-02-27,Wayne,65
1987-08-31,1988-02-27,Westmoreland,66
1987-08-31,1988-02-27,Wyoming,67
1987-08-31,1988-02-27,York,68
1988-02-28,1988-08-26,Adams,2
1988-02-28,1988-08-26,Allegheny,3
1988-02-28,1988-08-26,Armstrong,4
1988-02-28,1988-08-26,Beaver,5
1988-02-28,1988-08-26,Bedford,6
1988-02-28,1988-08-26,Berks,7
1988-02-28,1988-08-26,Blair,8
1988-02-28,1988-08-26,Bradford,9
1988-02-28,1988-08-26,Bucks,10
1988-02-28,1988-08-26,Butler,11
1988-02-28,1988-08-26,Cambria,12
1988-02-28,1988-08-26,Cameron,13
1988-02-28,1988-08-26,Carbon,14
1988-02-28,1988-08-26,Centre,15
1988-02-28,1988-08-26,Chester,16
1988-02-28,1988-08-26,Clarion,17
1988-02-28,1988-08-26,Clearfield,18
1988-02-28,1988-08-26,Clinton,19
1988-02-28,1988-08-26,Columbia,20
1988-02-28,1988-08-26,Crawford,21
1988-02-28,1988-08-26,Cumberland,22
1988-02-28,1988-08-26,Dauphin,23
1988-02-28,1988-08-26,Delaware,24
1988-02-28,1988-08-26,Elk,25
1988-02-28,1988-08-26,Erie,26
1988-02-28,1988-08-26,Fayette,27
1988-02-28,1988-08-26,Forest,28
1988-02-28,1988-08-26,Franklin,29
1988-02-28,1988-08-26,Fulton,30
1988-02-28,1988-08-26,Greene,31
1988-02-28,1988-08-26,Huntingdon,32
1988-02-28,1988-08-26,Indiana,33
1988-02-28,1988-08-26,Jefferson,34
1988-02-28,1988-08-26,Juniata,35
1988-02-28,1988-08-26,Lackawanna,36
1988-02-28,1988-08-26,Lancaster,37
1988-02-28,1988-08-26,Lawrence,38
1988-02-28,1988-08-26,Lebanon,39
1988-02-28,1988-08-26,Lehigh,40
1988-02-28,1988-08-26,Luzerne,41
1988-02-28,1988-08-26,Lycoming,42
1988-02-28,1988-08-26,McKean,43
1988-02-28,1988-08-26,Mercer,44
1988-02-28,1988-08-26,Mifflin,45
1988-02-28,1988-08-26,Monroe,46
1988-02-28,1988-08-26,Montgomery,47
1988-02-28,1988-08-26,Montour,48
1988-02-28,1988-08-26,Northampton,49
1988-02-28,1988-08-26,Northumberla,50
1988-02-28,1988-08-26,Perry,51
1988-02-28,1988-08-26,Philadelphia,52
1988-02-28,1988-08-26,Pike,53
1988-02-28,1988-08-26,Potter,54
1988-02-28,1988-08-26,Schuylkill,55
1988-02-28,1988-08-26,Snyder,56
1988-02-28,1988-08-26,Somerset,57
1988-02-28,1988-08-26,Sullivan,58
1988-02-28,1988-08-26,Susquehanna,59
1988-02-28,1988-08-26,Tioga,60
1988-02-28,1988-08-26,Union,61
1988-02-28,1988-08-26,Venango,62
1988-02-28,1988-08-26,Warren,63
1988-02-28,1988-08-26,Washington,64
1988-02-28,1988-08-26,Wayne,65
1988-02-28,1988-08-26,Westmoreland,66
1988-02-28,1988-08-26,Wyoming,67
1988-02-28,1988-08-26,York,68
1988-08-27,1989-02-23,Adams,2
1988-08-27,1989-02-23,Allegheny,3
1988-08-27,1989-02-23,Armstrong,4
1988-08-27,1989-02-23,Beaver,5
1988-08-27,1989-02-23,Bedford,6
1988-08-27,1989-02-23,Berks,7
1988-08-27,1989-02-23,Blair,8
1988-08-27,1989-02-23,Bradford,9
1988-08-27,1989-02-23,Bucks,10
1988-08-27,1989-02-23,Butler,11
1988-08-27,1989-02-23,Cambria,12
1988-08-27,1989-02-23,Cameron,13
1988-08-27,1989-02-23,Carbon,14
1988-08-27,1989-02-23,Centre,15
1988-08-27,1989-02-23,Chester,16
1988-08-27,1989-02-23,Clarion,17
1988-08-27,1989-02-23,Clearfield,18
1988-08-27,1989-02-23,Clinton,19
1988-08-27,1989-02-23,Columbia,20
1988-08-27,1989-02-23,Crawford,21
1988-08-27,1989-02-23,Cumberland,22
1988-08-27,1989-02-23,Dauphin,23
1988-08-27,1989-02-23,Delaware,24
1988-08-27,1989-02-23,Elk,25
1988-08-27,1989-02-23,Erie,26
1988-08-27,1989-02-23,Fayette,27
1988-08-27,1989-02-23,Forest,28
1988-08-27,1989-02-23,Franklin,29
1988-08-27,1989-02-23,Fulton,30
1988-08-27,1989-02-23,Greene,31
1988-08-27,1989-02-23,Huntingdon,32
1988-08-27,1989-02-23,Indiana,33
1988-08-27,1989-02-23,Jefferson,34
1988-08-27,1989-02-23,Juniata,35
1988-08-27,1989-02-23,Lackawanna,36
1988-08-27,1989-02-23,Lancaster,37
1988-08-27,1989-02-23,Lawrence,38
1988-08-27,1989-02-23,Lebanon,39
1988-08-27,1989-02-23,Lehigh,40
1988-08-27,1989-02-23,Luzerne,41
1988-08-27,1989-02-23,Lycoming,42
1988-08-27,1989-02-23,McKean,43
1988-08-27,1989-02-23,Mercer,44
1988-08-27,1989-02-23,Mifflin,45
1988-08-27,1989-02-23,Monroe,46
1988-08-27,1989-02-23,Montgomery,47
1988-08-27,1989-02-23,Montour,48
1988-08-27,1989-02-23,Northampton,49
1988-08-27,1989-02-23,Northumberla,50
1988-08-27,1989-02-23,Perry,51
1988-08-27,1989-02-23,Philadelphia,52
1988-08-27,1989-02-23,Pike,53
1988-08-27,1989-02-23,Potter,54
1988-08-27,1989-02-23,Schuylkill,55
1988-08-27,1989-02-23,Snyder,56
